#NBLOKCS, TPB, m, time, payoff, error. N = 1000, B = 1.5, k = 1, sigma = 0.3
10,32,5,0.099,0.13456,0.0002698
20,32,5,0.118,0.13462,0.00019057
30,32,5,0.131,0.13451,0.00015551
40,32,5,0.133,0.1345,0.00013469
50,32,5,0.147,0.13444,0.00012045
60,32,5,0.156,0.13443,0.00010997
70,32,5,0.161,0.1344,0.00010195
80,32,5,0.171,0.13442,9.5372e-05
90,32,5,0.18,0.13445,8.9918e-05
100,32,5,0.186,0.13443,8.5298e-05
110,32,5,0.193,0.13443,8.1328e-05
120,32,5,0.202,0.13446,7.7876e-05
130,32,5,0.325,0.13429,7.4736e-05
140,32,5,0.342,0.13428,7.202e-05
150,32,5,0.34,0.1343,6.9581e-05
160,32,5,0.348,0.1345,6.7451e-05
170,32,5,0.377,0.1345,6.5438e-05
180,32,5,0.365,0.13447,6.3592e-05
190,32,5,0.375,0.13443,6.1859e-05
200,32,5,0.386,0.13443,6.0293e-05
210,32,5,0.386,0.1344,5.8851e-05
220,32,5,0.399,0.1344,5.7495e-05
230,32,5,0.407,0.13443,5.624e-05
240,32,5,0.415,0.13449,5.506e-05
250,32,5,0.535,0.1345,5.3949e-05
260,32,5,0.551,0.13446,5.2887e-05
270,32,5,0.55,0.13444,5.1896e-05
280,32,5,0.567,0.13444,5.0954e-05
290,32,5,0.576,0.13443,5.0067e-05
300,32,5,0.58,0.1344,4.9225e-05
310,32,5,0.591,0.13439,4.8442e-05
320,32,5,0.589,0.13438,4.7677e-05
330,32,5,0.599,0.13437,4.6934e-05
340,32,5,0.607,0.13452,4.626e-05
350,32,5,0.617,0.13451,4.5593e-05
360,32,5,0.629,0.13442,4.4948e-05
370,32,5,0.723,0.13442,4.4337e-05
380,32,5,0.751,0.13442,4.374e-05
390,32,5,0.764,0.13439,4.3173e-05
400,32,5,0.774,0.13444,4.264e-05
410,32,5,0.78,0.13442,4.2108e-05
420,32,5,0.791,0.13442,4.1605e-05
430,32,5,0.799,0.13445,4.1122e-05
440,32,5,0.804,0.13433,4.0638e-05
450,32,5,0.812,0.13443,4.0203e-05
460,32,5,0.822,0.13443,3.9749e-05
470,32,5,0.831,0.13442,3.9323e-05
480,32,5,0.841,0.13451,3.8931e-05
490,32,5,0.942,0.13438,3.8523e-05
500,32,5,0.964,0.13446,3.8139e-05
510,32,5,0.977,0.13443,3.7765e-05
520,32,5,0.992,0.13442,3.7387e-05
530,32,5,0.991,0.1345,3.7047e-05
540,32,5,0.995,0.1344,3.6692e-05
550,32,5,1.012,0.13437,3.6359e-05
560,32,5,1.017,0.13442,3.6035e-05
570,32,5,1.022,0.13442,3.5711e-05
580,32,5,1.029,0.13446,3.5413e-05
590,32,5,1.037,0.13447,3.5113e-05
600,32,5,1.051,0.13441,3.4813e-05
