10,512,200,11.913,0.88753,9.8762e-06
12,512,200,14.285,0.88755,9.0103e-06
14,512,200,17.781,0.88753,8.3515e-06
15,512,200,19.501,0.88753,8.0615e-06
16,512,200,28.084,0.88753,7.8088e-06
18,512,200,28.489,0.88754,7.3615e-06
20,512,200,28.653,0.88754,6.983e-06
22,512,200,29.105,0.88755,6.6536e-06
24,512,200,30.412,0.88755,6.3725e-06
25,512,200,31.367,0.88753,6.2441e-06
26,512,200,32.594,0.88754,6.1237e-06
28,512,200,35.354,0.88753,5.9011e-06
30,512,200,38.573,0.88755,5.6986e-06
32,512,200,45.873,0.88754,5.5198e-06
35,512,200,46.806,0.88754,5.2778e-06


7,32,20,0.35,0.65491,0.00022491
8,32,20,0.35,0.65509,0.00020994
9,32,20,0.355,0.65499,0.00019753
10,32,20,0.351,0.65504,0.00018783
11,32,20,0.361,0.65477,0.00017927
12,32,20,0.351,0.65499,0.00017145
13,32,20,0.415,0.65463,0.00016456
14,32,20,0.41,0.65512,0.00015887
15,32,20,0.415,0.65494,0.00015352
16,32,20,0.414,0.65477,0.00014858
17,32,20,0.423,0.6548,0.00014412
18,32,20,0.428,0.65475,0.00014001
19,32,20,0.419,0.65489,0.00013627
20,32,20,0.426,0.65504,0.00013287
21,32,20,0.43,0.65487,0.00012979
22,32,20,0.426,0.65498,0.00012676
23,32,20,0.421,0.65495,0.00012391
24,32,20,0.432,0.65493,0.00012125
25,32,20,0.425,0.65488,0.00011886
26,32,20,0.471,0.65485,0.00011672
27,32,20,0.481,0.65485,0.00011445
28,32,20,0.475,0.65491,0.00011236
29,32,20,0.476,0.6551,0.00011029
30,32,20,0.481,0.65499,0.0001085
31,32,20,0.487,0.65469,0.00010686
32,32,20,0.486,0.65502,0.00010502
33,32,20,0.487,0.65491,0.00010342
34,32,20,0.483,0.65503,0.00010197
35,32,20,0.49,0.65476,0.00010049
36,32,20,0.486,0.65474,9.8982e-05
37,32,20,0.494,0.65479,9.7703e-05
38,32,20,0.492,0.65489,9.6364e-05
39,32,20,0.492,0.65486,9.5084e-05
40,32,20,0.496,0.65499,9.3978e-05
41,32,20,0.494,0.6548,9.2768e-05
42,32,20,0.515,0.65482,9.1632e-05
43,32,20,0.526,0.65486,9.0573e-05
44,32,20,0.527,0.65499,8.9576e-05
45,32,20,0.521,0.65492,8.8612e-05
46,32,20,0.528,0.65487,8.7618e-05
47,32,20,0.526,0.6547,8.6781e-05
48,32,20,0.529,0.65492,8.5705e-05
49,32,20,0.529,0.655,8.4971e-05
50,32,20,0.534,0.65479,8.3983e-05
51,32,20,0.54,0.65497,8.3188e-05
52,32,20,0.535,0.65487,8.232e-05
53,32,20,0.539,0.65473,8.1648e-05
54,32,20,0.539,0.65495,8.0836e-05
55,32,20,0.54,0.65483,8.0144e-05
56,32,20,0.548,0.65488,7.9411e-05
57,32,20,0.549,0.65504,7.873e-05
58,32,20,0.562,0.65476,7.7996e-05
59,32,20,0.561,0.65487,7.7379e-05
60,32,20,0.572,0.65482,7.6679e-05
61,32,20,0.571,0.65488,7.6111e-05
62,32,20,0.574,0.65481,7.5467e-05
63,32,20,0.577,0.65492,7.4857e-05
64,32,20,0.582,0.65495,7.4269e-05
65,32,20,0.584,0.65504,7.3699e-05
66,32,20,0.59,0.65486,7.3175e-05
67,32,20,0.588,0.6548,7.2621e-05
68,32,20,0.596,0.65487,7.2059e-05
69,32,20,0.593,0.65486,7.1562e-05
70,32,20,0.596,0.65497,7.1085e-05
71,32,20,0.597,0.65485,7.0529e-05
72,32,20,0.603,0.65489,6.9974e-05
73,32,20,0.608,0.65489,6.9523e-05
74,32,20,0.614,0.65487,6.9064e-05
75,32,20,0.623,0.65479,6.8598e-05
76,32,20,0.619,0.65477,6.8184e-05
77,32,20,0.624,0.65499,6.7695e-05
78,32,20,0.626,0.65494,6.7276e-05
79,32,20,0.636,0.65491,6.6843e-05
80,32,20,0.633,0.65498,6.6442e-05
81,32,20,0.641,0.65471,6.6034e-05
82,32,20,0.641,0.65488,6.5598e-05
83,32,20,0.639,0.65486,6.5209e-05
84,32,20,0.645,0.6549,6.487e-05
85,32,20,0.644,0.65477,6.4448e-05
86,32,20,0.654,0.65494,6.4046e-05
87,32,20,0.655,0.65487,6.3704e-05
88,32,20,0.661,0.65484,6.3329e-05
89,32,20,0.656,0.65491,6.2994e-05
90,32,20,0.671,0.65501,6.2627e-05
