#m = 2

7,32,2,0.051,0.15955,0.00054669
8,32,2,0.051,0.15946,0.0005125
9,32,2,0.051,0.15989,0.00048296
10,32,2,0.051,0.16033,0.00045912
11,32,2,0.051,0.15928,0.00043588
12,32,2,0.054,0.15952,0.0004181
13,32,2,0.057,0.15939,0.00040109
13,32,2,0.055,0.1596,0.00040139
14,32,2,0.053,0.1482,0.00037775
15,32,2,0.058,0.13832,0.00035658
16,32,2,0.053,0.12967,0.00033755
17,32,2,0.058,0.12205,0.00032038
18,32,2,0.057,0.11527,0.00030481
19,32,2,0.054,0.1092,0.00029065
20,32,2,0.056,0.10374,0.00027771
21,32,2,0.055,0.0988,0.00026586
22,32,2,0.057,0.094489,0.00025506
23,32,2,0.054,0.090381,0.000245
24,32,2,0.057,0.086615,0.0002357
25,32,2,0.059,0.083151,0.00022706
26,32,2,0.057,0.079953,0.00021903
27,32,2,0.055,0.076991,0.00021155
28,32,2,0.056,0.074242,0.00020455
29,32,2,0.057,0.071682,0.00019799
30,32,2,0.056,0.069292,0.00019184
31,32,2,0.054,0.067057,0.00018606
32,32,2,0.056,0.064961,0.00018062
33,32,2,0.058,0.062993,0.00017548
34,32,2,0.056,0.06114,0.00017062
35,32,2,0.054,0.059393,0.00016603
36,32,2,0.055,0.057743,0.00016167
37,32,2,0.056,0.056091,0.00015758
38,32,2,0.056,0.054615,0.00015365
39,32,2,0.056,0.053214,0.00014991
40,32,2,0.055,0.051884,0.00014635
41,32,2,0.054,0.050619,0.00014295
42,32,2,0.056,0.049413,0.0001397
43,32,2,0.056,0.048264,0.0001366
44,32,2,0.054,0.047167,0.00013363
45,32,2,0.054,0.046119,0.00013079
46,32,2,0.055,0.045117,0.00012807
47,32,2,0.056,0.044157,0.00012546
48,32,2,0.056,0.043237,0.00012295
49,32,2,0.059,0.042354,0.00012054
50,32,2,0.054,0.041507,0.00011822
51,32,2,0.057,0.040655,0.00011577
52,32,2,0.053,0.039873,0.00011363
53,32,2,0.055,0.039121,0.00011156
54,32,2,0.057,0.038397,0.00010957
55,32,2,0.057,0.037699,0.00010765
56,32,2,0.057,0.037025,0.00010579
57,32,2,0.056,0.036376,0.000104
58,32,2,0.056,0.035749,0.00010226
59,32,2,0.053,0.035143,0.00010059
60,32,2,0.057,0.034557,9.8964e-05
61,32,2,0.052,0.033991,9.7392e-05
62,32,2,0.058,0.033442,9.5869e-05
63,32,2,0.054,0.032911,9.4394e-05
64,32,2,0.056,0.032397,9.2962e-05
65,32,2,0.057,0.031899,9.1574e-05
66,32,2,0.055,0.031289,9.0157e-05
67,32,2,0.055,0.030822,8.8849e-05
68,32,2,0.054,0.030369,8.7578e-05
69,32,2,0.058,0.029929,8.6344e-05
70,32,2,0.058,0.029501,8.5143e-05
71,32,2,0.054,0.029086,8.3976e-05
72,32,2,0.054,0.028682,8.284e-05
73,32,2,0.053,0.028289,8.1734e-05
74,32,2,0.053,0.027907,8.0658e-05
75,32,2,0.057,0.027535,7.9609e-05
76,32,2,0.057,0.027172,7.8587e-05
77,32,2,0.052,0.026819,7.7591e-05
78,32,2,0.055,0.026476,7.662e-05
79,32,2,0.054,0.02614,7.5673e-05
80,32,2,0.055,0.025875,7.4856e-05
81,32,2,0.055,0.025556,7.3954e-05
82,32,2,0.056,0.025244,7.3072e-05
83,32,2,0.057,0.02494,7.2212e-05
84,32,2,0.052,0.024643,7.1371e-05
85,32,2,0.053,0.024353,7.055e-05
86,32,2,0.057,0.02407,6.9747e-05
87,32,2,0.055,0.023793,6.8963e-05
88,32,2,0.055,0.023523,6.8196e-05
89,32,2,0.055,0.023258,6.7445e-05
90,32,2,0.054,0.023,6.6711e-05
