100000,364.06
101000,351.05
102000,360.34
103000,380.05
104000,383.73
105000,379.03
106000,379.16
107000,394.04
108000,387.19
109000,385.43
110000,392.54
111000,393.73
112000,393.54
113000,399.08
114000,405.43
115000,405.44
116000,411.64
117000,418.02
118000,417.18
119000,422.56
120000,432.22
121000,422.4
122000,444.29
123000,438.53
124000,449.04
125000,450.72
126000,459.25
127000,449.93
128000,465.5
129000,459.39
130000,467.31
131000,468.11
132000,469.75
133000,474.79
134000,480.36
135000,483.56
136000,480.85
137000,487.54
138000,488.96
139000,497.92
140000,499.93
141000,502.98
142000,538.36
143000,522.14
144000,523.45
145000,525.71
146000,520.83
147000,527.78
148000,539.26
149000,544.75
150000,546.68
151000,547.29
152000,557.73
153000,546.99
154000,556.1
155000,564.37
156000,568.66
157000,578.87
158000,584
159000,591.51
160000,586.72
161000,588.7
162000,607.42
163000,609.65
164000,602.56
165000,612.11
166000,596.47
167000,611.87
168000,654.96
169000,637.85
170000,630.67
171000,627.96
172000,617.87
173000,618.98
174000,629.79
175000,622.8
176000,630.26
177000,627.7
178000,636.11
179000,656.66
180000,677.89
181000,680.65
182000,664.78
183000,676.09
184000,679.59
185000,692.49
186000,696.58
187000,707.42
188000,727.5
189000,738.96
190000,681.36
191000,699.54
192000,697.21
193000,704.9
194000,701.51
195000,705.85
196000,705.92
197000,710.19
198000,721.14
199000,729.15
200000,732.97
201000,736.59
202000,728.32
203000,736.92
204000,737.63
205000,743.21
206000,748.95
207000,759.8
208000,754.88
209000,763.59
210000,771.38
211000,764.78
212000,760.3
213000,768.93
214000,786.95
215000,814.92
216000,796.09
217000,792.54
218000,801.27
219000,821.06
220000,803.59
221000,829.94
222000,819.42
223000,828.39
224000,818.06
225000,839.85
226000,839.56
227000,861.2
228000,843.53
229000,854.65
230000,837.08
231000,840.09
232000,848.81
233000,854.21
234000,885.15
235000,882.63
236000,888.2
237000,901.48
238000,906.65
239000,894.29
240000,908.62
241000,916.02
242000,921.51
243000,901.2
244000,887.19
245000,897.7
246000,892.32
247000,892
248000,897.21
249000,924.18
250000,917.49
251000,912.59
252000,909.49
253000,921.08
254000,932.73
255000,935.05
256000,985.4
257000,968.47
258000,969.87
259000,972.74
260000,1002.81
261000,984.85
262000,964.75
263000,980.09
264000,954.19
265000,982.28
266000,980.14
267000,1009.96
268000,1008.21
269000,1014.45
270000,1019.43
271000,1008.7
272000,1011.97
273000,1029.61
274000,1044.18
275000,1023.78
276000,1018.82
277000,1044.09
278000,1050.62
279000,1049.13
280000,1072
281000,1066.07
282000,1063.11
283000,1072.19
284000,1053.35
285000,1092.1
286000,1086.17
287000,1067.19
288000,1068.73
289000,1076.93
290000,1091.16
291000,1084.46
292000,1087.52
293000,1113.83
294000,1092.39
295000,1118.98
296000,1084.42
297000,1107.5
298000,1103.1
299000,1106.19
300000,1161.83
301000,1142.85
302000,1146.4
303000,1182.28
304000,1145.68
305000,1167.11
306000,1138.25
307000,1168.41
308000,1129.19
309000,1130.99
310000,1151.29
311000,1183.62
312000,1197.65
313000,1169.65
314000,1186.18
315000,1196.78
316000,1188.79
317000,1158.13
318000,1173.54
319000,1209.97
320000,1178.16
321000,1195.05
322000,1193.55
323000,1217.09
324000,1217.16
325000,1245.37
326000,1218.38
327000,1201.97
328000,1237.09
329000,1263.44
330000,1251.42
331000,1295.21
332000,1259.26
333000,1240.58
334000,1246.85
335000,1246.16
336000,1259.36
337000,1253.2
338000,1287.67
339000,1299.84
340000,1260.52
341000,1303.76
342000,1268.41
343000,1290.42
344000,1287.64
345000,1319.87
346000,1303.74
347000,1341.16
348000,1316.9
349000,1368.3
350000,1308.47
351000,1336.86
352000,1303.01
353000,1326.1
354000,1302.89
355000,1309.61
356000,1346.89
357000,1315.3
358000,1306.6
359000,1332.36
360000,1340.13
361000,1370.96
362000,1358.69
363000,1336.07
364000,1348.41
365000,1373.8
366000,1385.53
367000,1411.38
368000,1399.04
369000,1367.13
370000,1361.87
371000,1378.62
372000,1400.5
373000,1377.91
374000,1390.39
375000,1389.72
376000,1393.57
377000,1405.36
378000,1398.99
379000,1390.96
380000,1461.73
381000,1416.09
382000,1426.5
383000,1458.43
384000,1481.9
385000,1419.32
386000,1435.27
387000,1438.26
388000,1432.13
389000,1443.75
390000,1456.51
391000,1497.43
392000,1441.65
393000,1505.11
394000,1475.1
395000,1469.64
396000,1476.18
397000,1542.54
398000,1509.93
399000,1558.47
400000,1510.48
401000,1514.1
402000,1507.85
403000,1553.61
404000,1506.28
405000,1518.34
406000,1563.8
407000,1530.03
408000,1543.73
409000,1570.64
410000,1569.56
411000,1521.52
412000,1544.58
413000,1549.39
414000,1531.37
415000,1539.4
416000,1605.49
417000,1536.04
418000,1599.8
419000,1601.92
420000,1569.61
421000,1608.28
422000,1572.84
423000,1605.71
424000,1581.95
425000,1614.13
426000,1658.22
427000,1629.51
428000,1668.87
429000,1654.35
430000,1629.98
431000,1591.4
432000,1666.92
433000,1640.18
434000,1670.04
435000,1670.76
436000,1647.35
437000,1662.58
438000,1698.48
439000,1678.19
440000,1647.3
441000,1670.57
442000,1693.08
443000,1683.18
444000,1731.34
445000,1669.1
446000,1688.02
447000,1675.92
448000,1676.24
449000,1690.07
450000,1684.18
451000,1690.5
452000,1702.63
453000,1689.27
454000,1699.32
455000,1677.21
456000,1697.62
457000,1715.27
458000,1777.29
459000,1740.09
460000,1703.97
461000,1786.51
462000,1724.04
463000,1706.12
464000,1691.06
465000,1734.48
466000,1718.5
467000,1743.58
468000,1716.97
469000,1747.41
470000,1813.4
471000,1820.36
472000,1820.52
473000,1819.56
474000,1771.72
475000,1767.46
476000,1763.84
477000,1813.85
478000,1781.49
479000,1833.45
480000,1790.09
481000,1815.97
482000,1853.18
483000,1890.65
484000,1874.74
485000,1848.17
486000,1830.65
487000,1845.84
488000,1835.21
489000,1822.52
490000,1899.34
491000,1959.26
492000,1949.41
493000,1880.93
494000,1878.9
495000,1920.42
496000,2000.28
497000,1896.83
498000,1911.86
499000,1903.58
